date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:34:45	83356/83356	---M-Z	200	added ('OK')	text/css	etag:%221459c-5c0b3f8d5e680-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/themes/bolby/css/style.css?ver=5.7.3	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/themes/bolby/css/style76f3.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:45	323/323	---M-Z	200	added ('OK')	text/css	etag:%22143-5c1193723f5c0-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/themes/bolby/style.css?ver=5.7.3	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/themes/bolby/style76f3.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:45	17679/17679	---M-Z	200	added ('OK')	text/css	etag:%22450f-5cbe52ed4e22f-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minb683.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:46	3854/3854	---M-Z	200	added ('OK')	text/css	etag:%22f0e-5cbe52ed4558f-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.4.4	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/css/frontend-legacy.minedb1.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:46	131330/131330	---M-Z	200	added ('OK')	text/css	etag:%2220102-5cbe52ed445ef-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.4.4	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/css/frontend.minedb1.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:46	1023/1023	---M-Z	200	added ('OK')	text/css	etag:%223ff-5c9edeaf71bac-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/elementor/css/post-145.css?ver=1629398570	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/elementor/css/post-145abe1.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:47	9475/9475	---M-Z	200	added ('OK')	text/css	etag:%222503-5c9edee8504b4-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/elementor/css/global.css?ver=1629398629	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/elementor/css/global11f7.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:47	9603/9603	---M-Z	200	added ('OK')	text/css	etag:%222583-5c9edeaff0aeb-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/elementor/css/post-301.css?ver=1629398570	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/elementor/css/post-301abe1.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:47	0/0	---M--	200	added ('OK')	text/css	etag:%220-5b8b05433f780%22	https://jthemes.net/themes/wp/bolby/wp-content/themes/bolby/css/custom_script.css?ver=5.7.3	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/themes/bolby/css/custom_script76f3.css	(from https://jthemes.net/themes/wp/bolby/)
18:34:48	89496/89496	---M-Z	200	added ('OK')	application/javascript	etag:%2215d98-5b7e44a7e88f4-gzip%22	https://jthemes.net/themes/wp/bolby/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-includes/js/jquery/jquery.min9d52.js	(from https://jthemes.net/themes/wp/bolby/)
18:34:49	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:%222bd8-5b7e44a7e88f4-gzip%22	https://jthemes.net/themes/wp/bolby/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://jthemes.net/themes/wp/bolby/)
18:34:49	200672/200672	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2230fe0-5cbe52ed4e22f%22	https://jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from https://jthemes.net/themes/wp/bolby/)
18:34:52	81500/81500	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2013:04:50%20GMT	https://jthemes.net/themes/wp/bolby/wp-json/wp/v2/pages/301	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-json/wp/v2/pages/301.json	(from https://jthemes.net/themes/wp/bolby/)
18:34:53	876/876	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2013:04:52%20GMT	https://jthemes.net/themes/wp/bolby/xmlrpc.php?rsd	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/xmlrpc0db0.php	(from https://jthemes.net/themes/wp/bolby/)
18:34:53	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-5abd27c85a4a3-gzip%22	https://jthemes.net/themes/wp/bolby/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-includes/wlwmanifest.xml	(from https://jthemes.net/themes/wp/bolby/)
18:34:54	2257/2257	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2013:04:54%20GMT	https://jthemes.net/themes/wp/bolby/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjthemes.net%2Fthemes%2Fwp%2Fbolby%2F	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-json/oembed/1.0/embed9d8b.json	(from https://jthemes.net/themes/wp/bolby/)
18:34:55	2338/2338	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2013:04:55%20GMT	https://jthemes.net/themes/wp/bolby/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjthemes.net%2Fthemes%2Fwp%2Fbolby%2F&format=xml	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-json/oembed/1.0/embedb301	(from https://jthemes.net/themes/wp/bolby/)
18:34:55	12268/12268	---M--	200	added ('OK')	image/png	etag:%222fec-5b965b3378de6%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/favicon-100x100.png	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/favicon-100x100.png	(from https://jthemes.net/themes/wp/bolby/)
18:34:55	7244/7244	---M--	200	added ('OK')	image/png	etag:%221c4c-5b965b3373026%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/favicon.png	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/favicon.png	(from https://jthemes.net/themes/wp/bolby/)
18:34:56	2993/2993	---M--	200	added ('OK')	image/svg+xml	etag:%22bb1-5b967e40c1f9a%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/logo.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/logo.svg	(from https://jthemes.net/themes/wp/bolby/)
18:34:56	13264/13264	---M--	200	added ('OK')	image/svg+xml	etag:%2233d0-5b96810b14be4%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/avatar-1.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/avatar-1.svg	(from https://jthemes.net/themes/wp/bolby/)
18:34:57	14337/14337	---M--	200	added ('OK')	image/svg+xml	etag:%223801-5b9a4ee1c92d9%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/avatar-2.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/avatar-2.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:00	913752/913752	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2013:04:50%20GMT	https://jthemes.net/themes/wp/bolby/wp-json/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-json/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:13	20612/20612	---M--	200	added ('OK')	image/svg+xml	etag:%225084-5adca8aaa7ba0%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/service-1.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/service-1.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:17	4571/4571	---M--	200	added ('OK')	image/svg+xml	etag:%2211db-5b9a4ef35b36b%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/service-2.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/service-2.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:17	7753/7753	---M--	200	added ('OK')	image/svg+xml	etag:%221e49-5b9a4ef3ca8aa%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/service-3.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/service-3.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:18	23435/23435	---M--	200	added ('OK')	image/svg+xml	etag:%225b8b-5b9a6b93a4485%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/1.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/1.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:26	8523/8523	---M--	200	added ('OK')	image/svg+xml	etag:%22214b-5b9a6b9405f04%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/2.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/2.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:27	29287/29287	---M--	200	added ('OK')	image/svg+xml	etag:%227267-5b9a6b9499663%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/3.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/3.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:28	54755/54755	---M--	200	added ('OK')	image/svg+xml	etag:%22d5e3-5b9a6b94fd022%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/4.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/4.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:29	14589/14589	---M--	200	added ('OK')	image/svg+xml	etag:%2238fd-5b9a6b95acca1%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/5.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/5.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:29	17149/17149	---M--	200	added ('OK')	image/svg+xml	etag:%2242fd-5b9a6b961c1e0%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/6.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/03/6.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:29	7570/7570	---M--	200	added ('OK')	image/svg+xml	etag:%221d92-5b9a4ef15b7f0%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/price-1.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/price-1.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:29	4044/4044	---M--	200	added ('OK')	image/svg+xml	etag:%22fcc-5b9a4ef1d1a8f%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/price-2.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/price-2.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:30	4474/4474	---M--	200	added ('OK')	image/svg+xml	etag:%22117a-5b9a4ef275b8d%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/price-3.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/price-3.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:30	13264/13264	---M--	200	added ('OK')	image/svg+xml	etag:%2233d0-5adca81949f01%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/avatar-1.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/avatar-1.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:30	25807/25807	---M--	200	added ('OK')	image/svg+xml	etag:%2264cf-5b9a4ee23b6f8%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/avatar-3.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/avatar-3.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:30	1560/1560	---M--	200	added ('OK')	image/svg+xml	etag:%22618-5b9a4ee2f9dd6%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-1.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-1.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:31	90160/90160	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2013:05:30%20GMT	https://jthemes.net/themes/wp/bolby/page/2/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/page/2/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:31	24957/24957	---M--	200	added ('OK')	image/svg+xml	etag:%22617d-5b9a4ee3e3433%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-2.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-2.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:31	7876/7876	---M--	200	added ('OK')	image/svg+xml	etag:%221ec4-5b9a4ee76e7ca%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-6.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-6.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:31	3547/3547	---M--	200	added ('OK')	image/svg+xml	etag:%22ddb-5b9a4ee4c3df1%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-3.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-3.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:32	6453/6453	---M--	200	added ('OK')	image/svg+xml	etag:%221935-5b9a4ee68becc%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-5.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-5.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:32	1420/1420	---M--	200	added ('OK')	image/svg+xml	etag:%2258c-5b9a4ee857e28%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-7.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-7.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:32	4506/4506	---M--	200	added ('OK')	image/svg+xml	etag:%22119a-5b9a4ee93a725%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-8.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-8.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:32	5277/5277	---M--	200	added ('OK')	image/svg+xml	etag:%22149d-5b9a4ee5a47af%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-4.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2021/01/client-4.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:34	21654/21654	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2013:05:34%20GMT	https://jthemes.net/themes/wp/bolby/blog/category/reviews/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/blog/category/reviews/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:34	97454/97454	---M--	200	added ('OK')	image/svg+xml	etag:%2217cae-5b9a7252219d9%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/1.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/1.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:36	25434/25434	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2013:05:34%20GMT	https://jthemes.net/themes/wp/bolby/blog/2020/02/28/5-best-app-development-tool-for-your-project/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/blog/2020/02/28/5-best-app-development-tool-for-your-project/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:36	24643/24643	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2013:05:35%20GMT	https://jthemes.net/themes/wp/bolby/blog/author/admin/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/blog/author/admin/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:36	21626/21626	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2013:05:35%20GMT	https://jthemes.net/themes/wp/bolby/blog/category/tutorial/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/blog/category/tutorial/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:36	150584/150584	---M--	200	added ('OK')	image/svg+xml	etag:%2224c38-5b9a7253553b5%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/2.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/2.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:37	25366/25366	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2013:05:37%20GMT	https://jthemes.net/themes/wp/bolby/blog/2020/02/28/common-misconceptions-about-payment/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/blog/2020/02/28/common-misconceptions-about-payment/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:37	48397/48397	---M--	200	added ('OK')	image/svg+xml	etag:%22bd0d-5b9a7253f17b3%22	https://jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/3.svg	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/uploads/2020/02/3.svg	(from https://jthemes.net/themes/wp/bolby/)
18:35:37	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-5cbe52ed4940f-gzip%22	https://jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.4.4	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-content/plugins/elementor/assets/lib/animations/animations.minedb1.css	(from https://jthemes.net/themes/wp/bolby/)
18:35:38	21642/21642	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2013:05:37%20GMT	https://jthemes.net/themes/wp/bolby/blog/category/business/	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/blog/category/business/index.html	(from https://jthemes.net/themes/wp/bolby/)
18:35:38	99310/99310	---M-Z	200	added ('OK')	application/javascript	etag:%22183ee-5b7e44a7f05f4-gzip%22	https://jthemes.net/themes/wp/bolby/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-includes/js/dist/vendor/wp-polyfill.min89b1.js	(from https://jthemes.net/themes/wp/bolby/)
18:35:38	7908/7908	---M-Z	200	added ('OK')	application/javascript	etag:%221ee4-5ba7563d58e38-gzip%22	https://jthemes.net/themes/wp/bolby/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js?ver=3.0.0	C:/My%20Web%20Sites/per/jthemes.net/themes/wp/bolby/wp-includes/js/dist/vendor/wp-polyfill-fetch.min6e0e.js	(from https://jthemes.net/themes/wp/bolby/)
